source_system,evidence_type,evidence_group,period,period_label,period_order,domain,diagnostic,value,units,classification,raw_score,weight,weighted_score,support_direction,evidence_strength,confidence,interpretation,limitation,source_table
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,congo_moisture_corridor,ERA5 qu850 climatology,0.0086551246730842,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,ethiopia,ERA5 qu850 climatology,0.0329914470180774,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,greater_horn,ERA5 qu850 climatology,0.0043122073734144,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,western_moisture_entry,ERA5 qu850 climatology,0.0157667344850515,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,congo_moisture_corridor,ERA5 qv850 climatology,0.0141931098230217,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,ethiopia,ERA5 qv850 climatology,0.039781893470599,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,greater_horn,ERA5 qv850 climatology,0.0274557838250706,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,western_moisture_entry,ERA5 qv850 climatology,0.0209298919762236,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,congo_moisture_corridor,ERA5 wind_speed850 climatology,2.585945017361741,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,ethiopia,ERA5 wind_speed850 climatology,6.602357156315042,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,greater_horn,ERA5 wind_speed850 climatology,6.404907835573809,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,western_moisture_entry,ERA5 wind_speed850 climatology,2.866822164982296,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,arabia_red_sea,ERA5 z200 climatology,12494.003951662804,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,ethiopia,ERA5 z200 climatology,12430.392802027922,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,greater_horn,ERA5 z200 climatology,12435.810039754995,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,north_africa_arabia,ERA5 z200 climatology,12474.030580126717,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,arabia_red_sea,ERA5 z500 climatology,5877.871449817184,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,ethiopia,ERA5 z500 climatology,5870.664920002976,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,greater_horn,ERA5 z500 climatology,5872.399552383643,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJA,June-August 2026,5,north_africa_arabia,ERA5 z500 climatology,5881.175600023847,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,ocean_driver,JJA,June-August 2026,5,iod_west_minus_iod_east,DMI / IOD proxy from NMME tmpsfc,0.2251499891281128,K,iod_neutral_or_weak,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,low_to_moderate,IOD signal is neutral or weak.,IOD influence on Ethiopia Kiremt can be spatially mixed; use official DMI products where possible.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,ocean_driver,JJA,June-August 2026,5,nino34_box,Niño3.4 SST anomaly proxy from NMME tmpsfc,1.4461687803268433,K,el_nino_like,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,El Niño-like SST forcing; supports dry-risk for Ethiopia Kiremt.,"Computed from NMME tmpsfc anomaly as an SST proxy, not an official Niño3.4 index product.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,JJA,June-August 2026,5,central_ethiopia,NMME precipitation anomaly,-38.44520950317383,mm/season,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak seasonal rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,JJA,June-August 2026,5,east_ethiopia,NMME precipitation anomaly,-26.118497848510746,mm/season,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak seasonal rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,JJA,June-August 2026,5,ethiopia,NMME precipitation anomaly,-31.82372093200684,mm/season,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak seasonal rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,JJA,June-August 2026,5,greater_horn,NMME precipitation anomaly,-22.560176849365234,mm/season,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak seasonal rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,JJA,June-August 2026,5,north_ethiopia,NMME precipitation anomaly,-16.10743522644043,mm/season,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak seasonal rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,JJA,June-August 2026,5,west_ethiopia,NMME precipitation anomaly,-36.76286315917969,mm/season,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak seasonal rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,JJA,June-August 2026,5,arabia_red_sea,NMME z200 anomaly,44.66987228393555,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,JJA,June-August 2026,5,east_africa,NMME z200 anomaly,49.302772521972656,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,JJA,June-August 2026,5,ethiopia,NMME z200 anomaly,50.24399566650391,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,JJA,June-August 2026,5,greater_horn,NMME z200 anomaly,48.27667617797852,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,JJA,June-August 2026,5,north_africa_arabia,NMME z200 anomaly,40.48756408691406,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,div200,-7.121901186303831e-07,s-1,convergence,1.0,0.5,0.5,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Upper-level convergence may suppress deep convection and supports dry-risk interpretation.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,mfc850,4.721113681712557e-09,kg kg-1 s-1 approximately,moisture_convergence,-1.0,0.5,-0.5,supports_wet_or_reduces_dry_risk,moderate_wet_support,low_to_moderate,Low-level moisture-flux convergence supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,omega500,-0.0026220952610013,Pa s**-1,rising_motion_tendency,-1.0,0.5,-0.5,supports_wet_or_reduces_dry_risk,moderate_wet_support,low_to_moderate,Negative omega indicates rising-motion tendency and supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,omega700,-0.0199999055835972,Pa s**-1,rising_motion_tendency,-1.0,0.5,-0.5,supports_wet_or_reduces_dry_risk,moderate_wet_support,low_to_moderate,Negative omega indicates rising-motion tendency and supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,q850,0.0106350554420103,kg kg**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"q850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,qu850,0.020233078274865,kg kg-1 m s-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"qu850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,qv850,0.0388284438135694,kg kg-1 m s-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"qv850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,sst_proxy,302.91865920664526,K,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"sst_proxy is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,strf200,-20869174.367890447,m**2 s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"strf200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,tej_strength,14.326208101868517,m s**-1,moderate_tej,-1.0,0.5,-0.5,supports_wet_or_reduces_dry_risk,moderate_wet_support,low_to_moderate,Moderate/strong TEJ supports an active Kiremt upper-level jet background and reduces dry-risk confidence.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,u200,-14.326208101868517,m s**-1,easterly_flow,-0.5,0.5,-0.25,supports_wet_or_reduces_dry_risk,weak_wet_support,low,Easterly 200 hPa flow is consistent with TEJ background and supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,u850,1.9767058344849275,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"u850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,v200,1.5485276663674314,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"v200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,v850,3.778567773655236,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"v850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,vp200,9021020.480895735,m**2 s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"vp200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,wind_speed850,5.481310565726764,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"wind_speed850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,z200,12421.138703117153,gpm,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"z200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,JJAS,June-September 2026,6,ethiopia,z500,5876.968445607174,gpm,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"z500 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,tej_core,ERA5 TEJ strength climatology,16.757601249896105,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,TEJ strength climatology is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,arabia_red_sea,ERA5 divergence200 climatology,-5.92465699523411e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,ethiopia,ERA5 divergence200 climatology,-8.176301199516803e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,greater_horn,ERA5 divergence200 climatology,-5.680899177697516e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,north_africa_arabia,ERA5 divergence200 climatology,-6.466309388299316e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,congo_moisture_corridor,ERA5 mfc850 climatology,1.4281626601771161e-08,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,ethiopia,ERA5 mfc850 climatology,8.990433528885353e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,greater_horn,ERA5 mfc850 climatology,2.3486826189825396e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,western_moisture_entry,ERA5 mfc850 climatology,9.918949494860545e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,arabia_red_sea,ERA5 omega500 climatology,0.0003971271838613,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,JJAS,June-September 2026,6,ethiopia,ERA5 omega500 climatology,-0.0238077827864308,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
